datetime_utc,value,parameter,unit,sensor_id,location_name,city,country
2016-02-26 08:00:00+00:00,100.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 08:00:00+00:00,71.91,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 08:00:00+00:00,48.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 08:00:00+00:00,219.4,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-26 08:00:00+00:00,65.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 08:00:00+00:00,21.65,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 08:00:00+00:00,0.0,so2,µg/m³,89,Coya Población,Unknown,CL
2016-02-26 08:00:00+00:00,68.0,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 08:00:00+00:00,390.1,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 08:00:00+00:00,88.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 09:00:00+00:00,0.18,so2,µg/m³,89,Coya Población,Unknown,CL
2016-02-26 09:00:00+00:00,539.74,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 09:00:00+00:00,727.8,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 09:00:00+00:00,544.2,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 09:00:00+00:00,520.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 09:00:00+00:00,85.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-26 09:00:00+00:00,88.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 09:00:00+00:00,59.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 09:00:00+00:00,508.7,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 09:00:00+00:00,23.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 09:00:00+00:00,485.8,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 09:00:00+00:00,447.9,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 09:00:00+00:00,30.4,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 09:00:00+00:00,541.0,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 09:00:00+00:00,9.89166666666667,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 09:00:00+00:00,27.5,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 09:00:00+00:00,34.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 09:00:00+00:00,78.56,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 09:00:00+00:00,25.9130434782609,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 09:00:00+00:00,84.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 09:00:00+00:00,15.91,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 09:00:00+00:00,28.73,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 09:00:00+00:00,65.13,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 09:00:00+00:00,573.7,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-26 09:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 09:00:00+00:00,739.2,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 09:00:00+00:00,55.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 09:00:00+00:00,66.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-26 09:00:00+00:00,307.12,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 09:00:00+00:00,151.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-26 09:00:00+00:00,715.5,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 09:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-26 10:00:00+00:00,430.3,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 10:00:00+00:00,74.57,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 10:00:00+00:00,50.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-26 10:00:00+00:00,538.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 10:00:00+00:00,567.1,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 10:00:00+00:00,73.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-26 10:00:00+00:00,25.0,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 10:00:00+00:00,388.6,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 10:00:00+00:00,65.74,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 10:00:00+00:00,26.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 10:00:00+00:00,557.0,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 10:00:00+00:00,35.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 10:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-26 10:00:00+00:00,701.8,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 10:00:00+00:00,0.39,so2,µg/m³,89,Coya Población,Unknown,CL
2016-02-26 10:00:00+00:00,25.9,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 10:00:00+00:00,524.36,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 10:00:00+00:00,95.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-26 10:00:00+00:00,270.0,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-26 10:00:00+00:00,55.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 10:00:00+00:00,16.92,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 10:00:00+00:00,69.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-26 10:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 10:00:00+00:00,47.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 10:00:00+00:00,583.2,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 10:00:00+00:00,25.73,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 10:00:00+00:00,898.4,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 10:00:00+00:00,10.7125,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 10:00:00+00:00,247.4,co,µg/m³,1410,Concón,Unknown,CL
2016-02-26 10:00:00+00:00,77.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 10:00:00+00:00,81.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 10:00:00+00:00,29.24,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 10:00:00+00:00,311.02,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 10:00:00+00:00,854.4,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 11:00:00+00:00,51.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-26 11:00:00+00:00,555.3,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 11:00:00+00:00,63.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 11:00:00+00:00,637.5,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 11:00:00+00:00,365.81,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 11:00:00+00:00,28.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 11:00:00+00:00,490.0,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 11:00:00+00:00,487.7,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 11:00:00+00:00,80.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 11:00:00+00:00,225.2,co,µg/m³,1410,Concón,Unknown,CL
2016-02-26 11:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-26 11:00:00+00:00,782.4,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 11:00:00+00:00,69.21,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 11:00:00+00:00,27.75,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 11:00:00+00:00,26.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-26 11:00:00+00:00,57.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-26 11:00:00+00:00,588.6,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 11:00:00+00:00,70.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 11:00:00+00:00,579.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 11:00:00+00:00,70.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 11:00:00+00:00,391.1,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 11:00:00+00:00,32.71,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 11:00:00+00:00,361.0,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 11:00:00+00:00,68.68,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 11:00:00+00:00,25.3478260869565,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 11:00:00+00:00,40.79,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 11:00:00+00:00,58.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-26 11:00:00+00:00,486.17,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 11:00:00+00:00,20.9,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 11:00:00+00:00,333.3,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-26 11:00:00+00:00,11.4,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 11:00:00+00:00,16.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 11:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 12:00:00+00:00,348.21,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 12:00:00+00:00,33.16,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 12:00:00+00:00,62.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 12:00:00+00:00,68.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 12:00:00+00:00,-999.0,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 12:00:00+00:00,602.9,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 12:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 12:00:00+00:00,51.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-26 12:00:00+00:00,38.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-26 12:00:00+00:00,41.16,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 12:00:00+00:00,50.54,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 12:00:00+00:00,25.2608695652174,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 12:00:00+00:00,63.02,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 12:00:00+00:00,206.7,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-26 12:00:00+00:00,32.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-26 12:00:00+00:00,471.4,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 12:00:00+00:00,190.9,co,µg/m³,1410,Concón,Unknown,CL
2016-02-26 12:00:00+00:00,15.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-26 12:00:00+00:00,458.98,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 12:00:00+00:00,413.6,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 12:00:00+00:00,347.5,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 12:00:00+00:00,52.5,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 12:00:00+00:00,35.66,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 12:00:00+00:00,27.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 12:00:00+00:00,12.1333333333333,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 12:00:00+00:00,613.9,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 12:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-26 12:00:00+00:00,477.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 12:00:00+00:00,100.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 12:00:00+00:00,585.1,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 12:00:00+00:00,551.0,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 13:00:00+00:00,474.7,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 13:00:00+00:00,22.8,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 13:00:00+00:00,25.7826086956522,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 13:00:00+00:00,40.2,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 13:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 13:00:00+00:00,280.5,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 13:00:00+00:00,58.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 13:00:00+00:00,-999.0,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 13:00:00+00:00,484.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 13:00:00+00:00,50.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 13:00:00+00:00,62.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 13:00:00+00:00,24.66,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 13:00:00+00:00,4.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 13:00:00+00:00,287.93,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 13:00:00+00:00,450.3,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 13:00:00+00:00,28.0,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 13:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-26 13:00:00+00:00,428.8,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 13:00:00+00:00,191.2,co,µg/m³,1410,Concón,Unknown,CL
2016-02-26 13:00:00+00:00,30.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 13:00:00+00:00,583.7,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 13:00:00+00:00,471.4,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 13:00:00+00:00,60.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 13:00:00+00:00,396.8,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 13:00:00+00:00,12.6583333333333,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 13:00:00+00:00,396.56,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 13:00:00+00:00,0.48,so2,µg/m³,89,Coya Población,Unknown,CL
2016-02-26 13:00:00+00:00,48.97,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 13:00:00+00:00,66.92,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 14:00:00+00:00,644.7,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 14:00:00+00:00,59.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 14:00:00+00:00,49.68,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 14:00:00+00:00,45.25,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 14:00:00+00:00,47.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-26 14:00:00+00:00,449.21,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 14:00:00+00:00,9.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 14:00:00+00:00,42.0,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 14:00:00+00:00,18.95,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 14:00:00+00:00,48.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 14:00:00+00:00,471.4,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 14:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-26 14:00:00+00:00,48.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-26 14:00:00+00:00,259.84,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 14:00:00+00:00,26.304347826087,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 14:00:00+00:00,198.8,co,µg/m³,1410,Concón,Unknown,CL
2016-02-26 14:00:00+00:00,13.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-26 14:00:00+00:00,449.4,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 14:00:00+00:00,256.5,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 14:00:00+00:00,357.9,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 14:00:00+00:00,34.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-26 14:00:00+00:00,449.1,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 14:00:00+00:00,28.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 14:00:00+00:00,0.4,so2,µg/m³,89,Coya Población,Unknown,CL
2016-02-26 14:00:00+00:00,54.7,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 14:00:00+00:00,30.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 14:00:00+00:00,493.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 14:00:00+00:00,35.7,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 14:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 14:00:00+00:00,12.9541666666667,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 14:00:00+00:00,214.8,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 14:00:00+00:00,59.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 14:00:00+00:00,275.1,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 15:00:00+00:00,26.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 15:00:00+00:00,26.8636363636364,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 15:00:00+00:00,373.5,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 15:00:00+00:00,396.9,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 15:00:00+00:00,60.9,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 15:00:00+00:00,13.0478260869565,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 15:00:00+00:00,-999.0,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 15:00:00+00:00,17.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 15:00:00+00:00,57.37,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 15:00:00+00:00,84.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-26 15:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 15:00:00+00:00,40.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-26 15:00:00+00:00,80.14,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-26 15:00:00+00:00,25.1,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 15:00:00+00:00,47.37,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 15:00:00+00:00,54.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 15:00:00+00:00,61.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 15:00:00+00:00,22.5,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 15:00:00+00:00,10.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 15:00:00+00:00,206.4,co,µg/m³,1410,Concón,Unknown,CL
2016-02-26 15:00:00+00:00,19.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 15:00:00+00:00,512.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 15:00:00+00:00,34.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-26 15:00:00+00:00,43.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 15:00:00+00:00,-999.0,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 16:00:00+00:00,64.55,no2,µg/m³,4608,Hilversum-J. Gerardtsweg,Unknown,NL
2016-02-26 16:00:00+00:00,500.74,co,µg/m³,4230,Nijmegen-Graafseweg,Unknown,NL
2016-02-26 16:00:00+00:00,47.0,no2,µg/m³,238,London Bloomsbury,Unknown,GB
2016-02-26 16:00:00+00:00,1120.0,co,µg/m³,4990,Konarskiego,Unknown,PL
2016-02-26 16:00:00+00:00,28.0,no2,µg/m³,233,Greenwich - Eltham,Unknown,GB
2016-02-26 16:00:00+00:00,167.9,co,µg/m³,1410,Concón,Unknown,CL
2016-02-26 16:00:00+00:00,13.0,no2,µg/m³,237,London Harlington - UKA00472,Unknown,GB
2016-02-26 16:00:00+00:00,30.7,pm10,µg/m³,5294,Cerro Merquín,Unknown,CL
2016-02-26 16:00:00+00:00,234.84,co,µg/m³,85,Zegveld-Oude Meije,Unknown,NL
2016-02-26 16:00:00+00:00,55.0,no2,µg/m³,88,Haringey Roadside,Unknown,GB
2016-02-26 16:00:00+00:00,49.51,pm10,µg/m³,87,Gobernación,Unknown,CL
2016-02-26 16:00:00+00:00,37.01,pm10,µg/m³,110,Curicó,Unknown,CL
2016-02-26 16:00:00+00:00,703.7,co,µg/m³,164,Amsterdam-Van Diemenstraat,Unknown,NL
2016-02-26 16:00:00+00:00,55.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 16:00:00+00:00,23.0,pm25,µg/m³,220,Guangzhou,Unknown,CN
2016-02-26 16:00:00+00:00,80.14,co,µg/m³,65,Puente Alto,Unknown,CL
2016-02-26 16:00:00+00:00,0.0,co,µg/m³,5127,Coronel Norte,Unknown,CL
2016-02-26 16:00:00+00:00,63.1,no2,µg/m³,5009,Ursynów,Unknown,PL
2016-02-26 16:00:00+00:00,72.0,no2,µg/m³,251,Southwark A2 Old Kent Road,Unknown,GB
2016-02-26 16:00:00+00:00,114.5,co,µg/m³,4422,Coyhaique II,Unknown,CL
2016-02-26 16:00:00+00:00,250.6,co,µg/m³,167,Wijk aan Zee-Burgemeester Rothestraat,Unknown,NL
2016-02-26 16:00:00+00:00,362.8,co,µg/m³,162,Badhoevedorp-Sloterweg,Unknown,NL
2016-02-26 16:00:00+00:00,47.19,pm10,µg/m³,45,Inpesca,Unknown,CL
2016-02-26 16:00:00+00:00,348.1,co,µg/m³,1045,Parque O'Higgins,Unknown,CL
2016-02-26 16:00:00+00:00,27.8260869565217,pm25,µg/m³,161,Maastricht-A2 Kasteel Hillenraadweg,Unknown,NL
2016-02-26 16:00:00+00:00,346.2,co,µg/m³,165,IJmuiden-Kanaaldijk,Unknown,NL
2016-02-26 16:00:00+00:00,396.9,co,µg/m³,4385,Talagante,Unknown,CL
2016-02-26 16:00:00+00:00,55.0,pm25,µg/m³,219,Shanghai,Unknown,CN
2016-02-26 16:00:00+00:00,12.0,pm25,µg/m³,40,Beijing US Embassy,Unknown,CN
2016-02-26 16:00:00+00:00,14.125,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 16:00:00+00:00,40.0,no2,µg/m³,231,London Haringey Priory Park South - UKA00568,Unknown,GB
2016-02-26 16:00:00+00:00,266.5,co,µg/m³,157,Amsterdam-Vondelpark,Unknown,NL
2016-02-26 16:00:00+00:00,0.08,so2,µg/m³,89,Coya Población,Unknown,CL
2016-02-26 16:00:00+00:00,513.2,co,µg/m³,166,Amsterdam-Einsteinweg,Unknown,NL
2016-02-26 17:00:00+00:00,14.7833333333333,pm10,µg/m³,4700,Amsterdam-Westerpark,Unknown,NL
2016-02-26 17:00:00+00:00,59.0,pm25,µg/m³,218,Chengdu,Unknown,CN
2016-02-26 17:00:00+00:00,34.65,pm10,µg/m³,45,Inpesca,Unknown,CL
